Name,Company,Title,Industry,Company Size,Email,Website,Page Views,Downloads,Webinar Attended,Intent Score,Converted
Lauren West,Ortega-White,CEO,Retail,Small Business,jonesjoseph@rodriguez-watson.net,http://www.grimes.biz/,11,6,0,84,1
Heather Merritt,Santos-Martinez,Marketing Manager,Technology,Enterprise,vgallegos@brooks-williams.org,http://odonnell.com/,11,1,0,30,0
Sheila Vaughn,Johnson and Sons,HR Manager,Manufacturing,Small Business,stewartjamie@hotmail.com,https://www.gutierrez.com/,11,4,0,66,1
Julie Ruiz,"Marshall, Richardson and Norman",Data Analyst,Healthcare,Small Business,vbailey@michael-hopkins.com,http://gonzalez.com/,6,3,0,37,0
David Cole,"Lynn, Drake and Patterson",Sales Director,Education,Enterprise,reedamy@gmail.com,http://www.osborn.biz/,10,3,0,53,0
Stacey Castro,Williams Ltd,Sales Director,Energy,Enterprise,richardriley@horton.com,https://ellis-martinez.com/,11,0,0,19,0
Joanna Hernandez,"Macias, White and Brown",Marketing Manager,Technology,Small Business,mejiagregory@werner-campbell.com,https://www.cox.com/,14,3,0,53,0
Michelle Carroll,Shaw-Espinoza,HR Manager,Education,Mid-Market,jlawson@yahoo.com,https://davis.com/,8,3,0,44,0
Christine Coffey,Campbell-Santos,Marketing Manager,Finance,Enterprise,michelletapia@gmail.com,https://www.powell.com/,9,1,0,27,0
Joshua Mata,Allen-Conley,CTO,Technology,Small Business,brittanycarr@gmail.com,https://www.mcdonald.info/,14,4,0,68,1
Paul Ramos,Hall LLC,CTO,Finance,Small Business,irodriguez@yahoo.com,https://www.payne.com/,10,3,0,51,0
Caitlin Gutierrez,"Morris, Turner and Young",CEO,Finance,Mid-Market,zlove@yahoo.com,https://www.martinez-vasquez.com/,6,1,0,19,0
Benjamin Contreras,"Garrison, Walker and Jenkins",Marketing Manager,Healthcare,Enterprise,deanwilliams@yahoo.com,https://www.miller.biz/,6,0,0,16,0
Jason Frederick,Suarez PLC,CTO,Energy,Small Business,johnanderson@yahoo.com,http://www.hayden.com/,9,2,1,67,1
Joseph Harrell,Moore-Saunders,Marketing Manager,Technology,Enterprise,snyderchristopher@meyer.com,https://brown-diaz.com/,10,0,0,16,0
Natalie Nguyen,"Wilson, Romero and Davis",CTO,Retail,Small Business,daniel52@smith.com,https://www.gutierrez.net/,14,0,0,25,0
James Miller,"Aguirre, Castro and Contreras",HR Manager,Finance,Enterprise,alisha26@hotmail.com,https://robinson-cline.com/,9,4,0,58,0
Rebecca Hunt,"Gutierrez, Simpson and Martinez",Marketing Manager,Technology,Small Business,trankathy@weaver.com,https://www.fox.com/,7,2,0,39,0
Daniel Gutierrez,Ray Inc,HR Manager,Manufacturing,Small Business,petersonbrian@yahoo.com,http://www.velasquez.com/,12,1,0,34,0
Carrie Snow,Herring-Hernandez,HR Manager,Technology,Enterprise,amanda05@sosa-anderson.com,https://www.jones-padilla.org/,12,2,1,70,1
Tonya Blair,Lewis-Ritter,CTO,Healthcare,Small Business,charles42@hunter-zhang.com,http://www.estes-griffin.net/,11,2,0,45,0
John James,Cameron and Sons,Sales Director,Finance,Enterprise,michaelalvarez@hotmail.com,http://ortega-washington.com/,9,1,0,33,0
Jason Mack,West and Sons,Product Manager,Energy,Enterprise,whoover@downs.net,http://www.jackson.org/,9,2,1,65,1
Jessica Sampson,"Raymond, Smith and Cameron",CEO,Manufacturing,Enterprise,bjackson@gmail.com,https://sanchez.org/,9,3,0,53,0
Anne Morris,Vargas Inc,Product Manager,Technology,Small Business,abigail68@yahoo.com,https://petersen-obrien.com/,7,1,1,48,0
Timothy Garcia,Calderon-Miller,HR Manager,Finance,Enterprise,jonathanpena@byrd.org,https://kennedy-green.info/,12,4,0,68,1
Jimmy Jordan,Ferguson-Zimmerman,Data Analyst,Finance,Enterprise,mariaporter@gmail.com,http://www.jones.com/,14,1,0,42,0
Kayla Harris,"Hess, Marshall and Hunter",Sales Director,Healthcare,Small Business,theresachen@yahoo.com,http://randall.org/,8,2,0,33,0
Kristen Scott,Williams-Sanchez,Data Analyst,Education,Small Business,agallagher@butler.biz,https://www.gonzalez.com/,6,3,1,72,1
Cindy Robinson,Rojas-Flowers,CEO,Retail,Enterprise,sarah05@bowman.com,https://www.cook.com/,13,2,0,47,0
Michelle Erickson,Roy-Stewart,Marketing Manager,Manufacturing,Mid-Market,william69@gmail.com,https://burke.com/,8,3,0,46,0
Adrienne Dyer,Tate Inc,CEO,Education,Small Business,parkerandrew@nolan.info,http://becker.com/,7,0,0,19,0
Patricia Ortega,"Edwards, Perry and Robles",CEO,Finance,Small Business,bryan36@sloan.com,http://morris.biz/,5,2,0,34,0
Jack Allen,Hampton Group,HR Manager,Finance,Mid-Market,johnsonjoseph@gmail.com,https://burns-carlson.net/,16,1,0,44,0
Ashley Guzman,Smith Inc,Sales Director,Finance,Enterprise,juanbrooks@patel-fields.com,http://barron-brown.info/,7,4,1,75,1
Jennifer Miranda,Li PLC,CEO,Healthcare,Mid-Market,rosspeggy@yahoo.com,https://mack-henderson.com/,6,2,0,32,0
Christopher Benson,Pham Inc,Sales Director,Healthcare,Enterprise,nicolebrown@hamilton.com,https://richards-terrell.org/,10,1,0,28,0
Kari Richardson,Johnson-Humphrey,Data Analyst,Manufacturing,Enterprise,juliabonilla@henry.com,http://www.sutton.com/,7,3,0,47,0
Chris Thompson,Lester Group,CTO,Manufacturing,Mid-Market,riley03@wilson.com,http://www.baldwin.com/,14,2,0,44,0
Jonathan Graham,"Salinas, Young and Frazier",Sales Director,Technology,Enterprise,fmathews@gmail.com,http://www.stuart.com/,15,4,0,72,1
Mitchell Cochran,Dominguez and Sons,Sales Director,Manufacturing,Mid-Market,colemanchristopher@yahoo.com,https://webb.com/,7,2,1,64,1
Dawn Church,French-Quinn,CTO,Healthcare,Small Business,stephanie69@hotmail.com,http://deleon.com/,7,4,0,59,0
Maria Holloway,Rocha LLC,Product Manager,Technology,Enterprise,stephen92@hotmail.com,https://www.hill.org/,2,0,0,9,0
Cathy Johnson,"Simpson, Butler and Hess",Sales Director,Finance,Enterprise,boyerzachary@yahoo.com,http://www.barber.org/,7,0,0,9,0
Allison Ruiz,Watkins Inc,Marketing Manager,Manufacturing,Enterprise,amanda03@ramos-rivers.com,https://walsh.biz/,9,0,0,21,0
Jason Jefferson,Valdez and Sons,Product Manager,Retail,Enterprise,samuel69@martinez.com,http://www.hughes-chavez.com/,9,3,1,75,1
John Howard,Kim Ltd,Product Manager,Technology,Enterprise,joshua01@gmail.com,https://sullivan.info/,10,2,0,43,0
Joshua Hood,King-Hanson,Sales Director,Education,Enterprise,kellermatthew@taylor-payne.info,https://chavez.com/,13,2,0,41,0
Holly Trujillo,Thompson LLC,Product Manager,Finance,Enterprise,haleyhart@hotmail.com,https://simon-carter.biz/,12,3,0,52,0
Peter Smith,Avila-Schmitt,Marketing Manager,Energy,Mid-Market,manningtom@thompson-perez.net,http://www.pacheco.org/,9,1,1,54,0
Todd Bird,"Mendoza, Haynes and White",HR Manager,Manufacturing,Small Business,rogersmith@jones.com,https://gonzales.org/,8,0,0,18,0
Carlos Carlson,Hodges-Clark,HR Manager,Finance,Enterprise,michael75@huang-jackson.info,https://www.phillips-brown.com/,6,0,0,11,0
Rebecca Evans,"Bruce, Chung and Young",HR Manager,Technology,Enterprise,erica16@lucas.org,http://sanchez.com/,15,2,0,45,0
Brian Lee,"Parker, Harris and Brown",HR Manager,Retail,Small Business,joanne46@johnson.org,http://burnett-shepard.biz/,8,2,0,36,0
Barbara Gordon,Pierce and Sons,CTO,Technology,Enterprise,michael79@gmail.com,https://www.hernandez.biz/,13,0,0,21,0
Benjamin Tucker,"Hill, Bass and Lee",Data Analyst,Technology,Mid-Market,jeffery61@austin.com,http://west.com/,13,2,0,44,0
Donna Bates,Barnes Group,HR Manager,Retail,Enterprise,kristin72@gmail.com,http://www.howe.info/,16,1,1,65,1
Laura Rogers,Schaefer-Shepherd,HR Manager,Education,Mid-Market,sharonreeves@bates.com,http://diaz.com/,14,1,0,35,0
Karen Wilson,Taylor-West,Data Analyst,Healthcare,Mid-Market,ariana62@gmail.com,http://craig.com/,10,1,0,34,0
Kevin Hart,Krause-Carter,CTO,Healthcare,Enterprise,edwardcox@gmail.com,https://www.contreras-mendoza.info/,12,2,1,69,0
Kevin Rodriguez,Garcia Group,Data Analyst,Technology,Enterprise,ashley28@nelson.net,https://www.wagner-burton.com/,7,1,0,26,0
Matthew Benson,Smith Inc,Sales Director,Technology,Small Business,jaredgreen@gmail.com,https://www.nguyen.biz/,10,3,1,74,1
Teresa Weber,"Sandoval, Moon and Burns",Marketing Manager,Healthcare,Enterprise,sabrinajohnson@gmail.com,https://hamilton.com/,11,0,0,22,0
Katie Price,"Short, Hall and Walker",CTO,Healthcare,Small Business,sherrimayer@hawkins-cunningham.com,https://barry.net/,8,3,1,68,1
Ryan Morales,"Williams, Cruz and Stewart",Sales Director,Technology,Enterprise,jared63@bridges-moyer.biz,https://www.miller-hampton.com/,14,5,0,73,1
Leroy Young,Stephens and Sons,Product Manager,Manufacturing,Small Business,erojas@gmail.com,https://morrison-jones.com/,9,1,0,23,0
Laura Allen,"English, Holloway and Romero",CTO,Retail,Small Business,stacey78@gmail.com,http://www.kelley.com/,10,2,1,70,0
Brendan Mcbride,"Diaz, Smith and Rodriguez",Marketing Manager,Technology,Enterprise,hannah74@hotmail.com,http://www.smith-garcia.net/,10,4,0,61,1
Aaron Campbell,"Smith, Sullivan and Serrano",Sales Director,Finance,Small Business,iyang@chavez-roberts.com,https://www.soto.com/,12,0,0,25,0
David Perez,Alvarez Group,CTO,Energy,Mid-Market,thompsonterri@yahoo.com,https://levy-andrade.com/,7,1,1,51,0
Lisa Diaz,Orozco-Ellison,Marketing Manager,Manufacturing,Mid-Market,steven76@oliver-stone.info,https://www.robinson.net/,12,2,1,64,1
John Powell,"Miller, Hernandez and Long",Product Manager,Manufacturing,Small Business,bentonlauren@williams.com,http://www.ray-larson.biz/,5,1,0,22,0
Andrew Mora,Gould-Booker,Sales Director,Technology,Enterprise,rossolivia@gmail.com,http://friedman-mack.com/,12,3,0,55,0
Nicholas Norris,Hunter Group,CTO,Education,Mid-Market,julie00@hotmail.com,http://henderson.com/,10,0,1,43,0
Anthony Johns,Edwards LLC,Product Manager,Manufacturing,Enterprise,philip34@malone.com,http://wall.info/,8,5,0,69,1
David Murphy,Baker Ltd,CEO,Retail,Enterprise,andradechristopher@gmail.com,https://singleton.com/,12,2,0,48,0
Sheri Gomez,Orr Group,Sales Director,Manufacturing,Small Business,wendy81@hotmail.com,http://www.wu-dixon.com/,13,0,0,26,0
Paula Drake DVM,Bean and Sons,Data Analyst,Manufacturing,Enterprise,cpetersen@yahoo.com,https://hawkins.info/,14,1,0,42,0
Brandon Green,"Garcia, Nelson and Nelson",CEO,Retail,Mid-Market,schwartzlouis@sullivan-wade.com,https://www.bell.com/,9,2,1,68,1
Ryan Swanson,"May, Raymond and Hamilton",CTO,Retail,Enterprise,mirandakelly@clark.org,http://www.solis.com/,13,0,0,30,0
Michael Harris,"Huffman, Brady and Gibson",Marketing Manager,Energy,Enterprise,trevoratkinson@smith-andrade.com,https://www.vang.com/,12,1,1,61,0
Michael Barnes,Lee-Owens,Data Analyst,Retail,Enterprise,lisa16@allen.com,https://www.robinson-salazar.com/,7,1,0,27,0
Kayla Higgins,Hamilton-Davis,HR Manager,Energy,Mid-Market,steven27@yahoo.com,https://www.lara-davis.info/,8,3,0,47,0
Daniel Lynn,Reyes-Smith,Data Analyst,Finance,Small Business,williamsbrittany@stephens.org,http://www.murphy.biz/,13,1,0,36,0
Austin Rios,"Li, Coleman and Thomas",Data Analyst,Technology,Mid-Market,dlopez@bradley.com,http://www.mullins.com/,14,2,0,45,0
Michael Williams,Russell PLC,Data Analyst,Healthcare,Mid-Market,marklin@gmail.com,https://www.doyle-brown.com/,8,2,0,41,0
Scott Ray,"Massey, Thomas and Barnes",CTO,Technology,Mid-Market,dthomas@krause-smith.com,http://www.harmon.org/,15,3,0,57,0
Louis Adams,Hartman-Henson,CEO,Energy,Enterprise,wcastro@sullivan.com,https://www.allen.com/,10,2,0,35,0
Nancy Morris,"Sullivan, Nelson and Bell",Product Manager,Finance,Mid-Market,sallychen@gmail.com,https://www.dean-henry.biz/,15,1,1,66,1
Levi Wright,Romero-Velazquez,CEO,Energy,Enterprise,cynthiacasey@hotmail.com,http://wilkerson.com/,11,2,0,38,0
Andrea Briggs,Lee LLC,Product Manager,Healthcare,Small Business,john78@martin.org,https://www.harris.com/,15,2,0,51,0
Nicole Murray,"Solomon, Hunter and Spencer",Sales Director,Education,Small Business,romandanielle@blake.biz,http://www.gamble.com/,9,2,0,34,0
Bradley Gardner,Wilson Inc,Product Manager,Education,Small Business,hdonovan@tate.com,https://diaz.com/,10,1,0,26,0
Larry Allen,"James, Rasmussen and Underwood",CTO,Finance,Small Business,singletonricardo@yahoo.com,http://flores-parker.org/,14,1,0,38,0
Sandra Grant,Bright and Sons,Data Analyst,Manufacturing,Mid-Market,csmith@hotmail.com,http://young.org/,10,1,0,29,0
Rhonda Johnson,"Gallegos, Turner and Cox",Product Manager,Technology,Small Business,schmidtrandall@yahoo.com,http://davis.com/,17,0,0,38,0
Ian Roberts,Benson-Morris,CTO,Healthcare,Small Business,stevenavila@george-douglas.org,http://www.davis.com/,12,0,0,20,0
Lauren Wilson,"Howell, Hall and Rasmussen",Marketing Manager,Finance,Enterprise,andersondanielle@dunn.net,https://krause.com/,14,2,0,43,0
Derek Moore,Thornton-Kaiser,Marketing Manager,Education,Small Business,lwolfe@yahoo.com,http://dennis.info/,10,0,0,21,0
Leah Phillips,Williams Group,CTO,Retail,Enterprise,mejiadaniel@gmail.com,https://www.west-jenkins.com/,6,1,1,48,0
Carolyn Lindsey,"Gallagher, Burke and Davis",Data Analyst,Retail,Small Business,kevin33@james-herrera.com,http://www.lutz-torres.com/,8,0,0,16,0
Melissa Hall,"Jimenez, Mcdonald and Frank",Data Analyst,Manufacturing,Small Business,calvinmoore@holt-elliott.com,http://www.johnson.com/,11,3,0,50,0
Brittany Williams,Smith PLC,Marketing Manager,Energy,Small Business,naguirre@yahoo.com,https://www.howard-webb.com/,9,1,0,28,0
Joshua Rodriguez,James-Robbins,Data Analyst,Retail,Mid-Market,cgamble@hotmail.com,https://howell.org/,8,2,0,32,0
Jamie Chavez,Diaz-Waller,Sales Director,Healthcare,Mid-Market,sanchezeric@hotmail.com,http://www.edwards.com/,11,0,1,47,0
Robert Martinez,"Hines, Crosby and Lopez",HR Manager,Education,Small Business,medinastephanie@hotmail.com,http://www.kirby.biz/,6,1,0,26,0
Kevin Davis,"Nelson, Smith and Carroll",Product Manager,Finance,Small Business,carrie84@flores.org,http://www.martinez-combs.com/,5,2,0,30,0
Regina Baxter,Peters Inc,HR Manager,Retail,Small Business,daniel00@hotmail.com,http://www.hernandez.com/,12,1,0,32,0
Justin Jackson,Jones PLC,Product Manager,Retail,Enterprise,jamesmorrison@hotmail.com,http://www.daniels.com/,13,1,0,36,0
Dr. Eric Martin,Jones Ltd,CEO,Healthcare,Small Business,pereztracy@brown-cole.com,https://page.com/,6,3,1,67,1
Michael Morris,"Rice, Williams and Roberts",CEO,Manufacturing,Small Business,schmidtariana@stewart-mccarthy.biz,http://reyes.biz/,8,2,0,39,0
Michael King,"Abbott, Martinez and Chandler",CTO,Education,Enterprise,amandalucas@gmail.com,http://www.brooks-burton.com/,11,3,0,48,0
James Scott,"Moore, Knight and Day",CTO,Technology,Enterprise,tbaird@brown-johnson.com,http://roberts.com/,14,3,1,82,1
Robert Bender,Ford Group,Sales Director,Technology,Mid-Market,stefanie70@gmail.com,https://www.hayden.com/,5,1,1,47,0
Richard Richardson,Smith-Thompson,Marketing Manager,Education,Mid-Market,nbailey@richardson-elliott.com,https://mooney.com/,9,0,0,18,0
Victoria Mills,Garcia Inc,Data Analyst,Healthcare,Small Business,bstrickland@hotmail.com,https://robinson-garcia.com/,7,0,0,16,0
Kyle Willis,Brooks-Cordova,Sales Director,Healthcare,Small Business,dmarshall@yahoo.com,https://www.russo-ramos.com/,7,2,0,39,0
Andrea Flores,Parks-Walsh,CTO,Technology,Small Business,michael31@bolton.com,https://www.cooley.com/,6,1,0,20,0
Andrea Fisher,Moore-Williams,Product Manager,Technology,Enterprise,beth05@gmail.com,http://www.navarro.org/,4,2,0,23,0
Christopher Mcgee,"Clark, Perkins and Garcia",Sales Director,Technology,Enterprise,vegaian@gmail.com,http://www.smith.net/,6,2,0,29,0
Heather Mccarty,Lee-Campbell,CTO,Manufacturing,Small Business,adrienne93@hotmail.com,https://henderson.com/,6,1,0,26,0
Nancy Schmidt,"Bailey, Brown and Jones",Marketing Manager,Healthcare,Enterprise,ihamilton@hotmail.com,https://www.lester-white.com/,12,2,0,44,0
Charles Gutierrez,Beard PLC,HR Manager,Energy,Mid-Market,jamesmiller@yahoo.com,https://coleman.com/,9,0,0,16,0
Anthony Garcia,"James, Vargas and Swanson",Data Analyst,Education,Small Business,smithjoshua@yahoo.com,http://www.diaz-williams.net/,13,0,1,50,0
Amber Gallagher,Williams-Mccarthy,Marketing Manager,Energy,Small Business,breanna21@hotmail.com,http://www.ballard-hall.biz/,5,0,0,5,0
Aaron Roberts,"Hughes, Washington and Huff",HR Manager,Retail,Enterprise,mariejimenez@yahoo.com,https://www.gallegos-wilson.net/,11,3,1,78,1
Craig Watson,"Pierce, Ponce and Garcia",Product Manager,Healthcare,Mid-Market,autumn88@hotmail.com,http://www.rios.com/,8,2,0,32,0
Cynthia Wade,Horne LLC,Data Analyst,Healthcare,Enterprise,kent65@gmail.com,https://orozco.com/,10,4,0,61,1
Donald Henry,"Powers, Franklin and Brennan",CEO,Finance,Enterprise,karmstrong@atkins-glass.com,https://paul.info/,8,1,1,56,0
Amy Dean,Perkins-Olson,Data Analyst,Energy,Enterprise,joe88@fisher-perez.net,https://www.smith.info/,11,1,0,30,0
Matthew Lyons,"Duke, Merritt and Peterson",Product Manager,Technology,Small Business,fitzpatrickamanda@ewing-gallagher.com,https://www.perry-martin.net/,12,6,0,79,1
Shelly Baker,Arnold-Morales,CEO,Finance,Small Business,hcarrillo@yahoo.com,http://www.garcia.com/,16,1,1,72,1
Elizabeth Chavez,Brown PLC,Product Manager,Retail,Small Business,rwatson@compton.info,https://www.mccoy-garcia.com/,8,1,0,21,0
Laura Wiley,Rodriguez-Davis,Marketing Manager,Retail,Enterprise,rharris@roberts-adams.com,http://www.harding.info/,8,4,0,52,0
Evan Jefferson,Lee Group,CTO,Retail,Enterprise,bobbymitchell@hotmail.com,http://www.williams-mckinney.com/,14,4,0,66,1
Amanda Gordon,Ayala-Kelly,Product Manager,Retail,Small Business,amanda53@yahoo.com,http://adams-love.com/,12,1,0,29,0
Larry Huber,"Ford, Herring and Ball",Product Manager,Healthcare,Small Business,jeffdavis@yahoo.com,http://rodriguez.com/,8,1,0,27,0
Joshua Mann,Williams-Flores,CTO,Energy,Enterprise,bkennedy@burgess.info,https://thompson.com/,13,1,1,66,1
Brittany Savage,Keller-Harris,Marketing Manager,Finance,Enterprise,ayoung@krueger-phelps.com,https://www.berry.com/,11,1,0,30,0
Jesse Erickson,"Tucker, Henderson and Mitchell",Sales Director,Retail,Enterprise,wardsusan@gmail.com,https://armstrong.com/,6,1,0,19,0
David Wilson,Lewis and Sons,HR Manager,Retail,Enterprise,tyler78@gmail.com,https://www.davila-berry.com/,14,3,0,59,0
Nathan Woods,Nixon Ltd,Data Analyst,Manufacturing,Small Business,emmabennett@yahoo.com,http://gallegos.com/,10,3,0,49,0
Sharon Wilcox,Beck-Torres,Sales Director,Education,Enterprise,hodgebrian@yahoo.com,https://jensen.com/,12,3,0,51,0
Vanessa Gregory,"Thompson, Griffin and Poole",Product Manager,Finance,Mid-Market,guerrerobrittany@roberson.com,http://castaneda.info/,4,1,1,47,0
Frances Dalton,Young Ltd,Sales Director,Technology,Small Business,scotthart@gmail.com,https://warner-paul.com/,13,0,0,29,0
Daniel Moore,Rice-Valenzuela,CTO,Finance,Small Business,vaughandaniel@hotmail.com,https://miller.info/,10,0,0,25,0
Laura Shepherd,Sanchez and Sons,Marketing Manager,Finance,Enterprise,koliver@aguilar.com,http://www.rodriguez-butler.com/,9,3,0,51,0
Allison Green DVM,"Schultz, Lawson and Harris",Data Analyst,Energy,Small Business,nelsontom@santos-santiago.com,http://torres.com/,13,2,0,44,0
Elizabeth Wood,Gordon and Sons,Sales Director,Education,Small Business,sarawolfe@thompson.com,https://www.nunez.com/,11,1,0,29,0
Whitney Jones,"Bender, White and Wells",Marketing Manager,Finance,Enterprise,lisathomas@jackson.net,http://rodgers-higgins.com/,11,0,0,24,0
Matthew Welch,"Ramos, Cooper and Knight",Data Analyst,Technology,Mid-Market,jason42@gmail.com,http://www.kennedy-weaver.biz/,11,5,0,72,1
Andrea Murillo,Fitzgerald Inc,Marketing Manager,Technology,Enterprise,smithkimberly@rosales.com,https://www.avila.net/,8,1,1,51,0
Jeffery Anderson,"Mcclain, Hodge and Crane",Sales Director,Technology,Small Business,prichardson@yahoo.com,https://armstrong.com/,9,2,0,35,0
Lisa Gross,Tate-Brown,HR Manager,Education,Small Business,johnsonandrew@yahoo.com,http://www.day.net/,11,2,0,41,0
David Hamilton,"Harvey, Hanna and Ramos",HR Manager,Retail,Enterprise,michael57@yahoo.com,http://johnson-warren.biz/,6,1,0,24,0
Karen Sanchez,Lee-Schwartz,CTO,Finance,Enterprise,susan55@hotmail.com,https://www.leonard.com/,20,2,0,62,1
Matthew Smith,"Yates, Harrell and Vazquez",Marketing Manager,Healthcare,Mid-Market,richard18@pitts.com,https://haynes-soto.com/,10,5,1,97,1
Christopher Montoya,Smith and Sons,Product Manager,Finance,Enterprise,fbean@chavez-west.com,https://www.harris.org/,13,2,1,74,0
Carol Lane,"Anderson, Galvan and Simpson",Sales Director,Technology,Enterprise,harveystephanie@hotmail.com,http://smith-sutton.com/,9,0,0,21,0
